Variable	PEN	PEN_TMD	TMD_MAC_PEN	TMD_PEN	TMD_PEN_MAC
group_7428.group_8242.group_7346	0	0.053256813167156455	0	0	0
group_7431.group_8404.group_5295	0	0	0	0	0.0018275278433159106
group_7441.group_8013.group_8181	0	0	0.007992305142052167	0	0
group_7441.group_8014.group_8087	0	0	0.0040499199682273515	0	0
group_7452.group_2738.group_7453	-0.015639517174069844	0	0	0	0
group_7479.group_7594.group_8473	0	0	0	0	0.06860840307360194
group_7482.group_4223.group_7588	-0.0068437231567886414	0	0.06460096649900003	0	0.016906903148196598
group_7482.group_4223.group_8117	0.0010061910811801785	0	0	0	0
group_7482.group_8018.group_7479	-0.008364480821622172	0	0	0	0.1325754102862062
group_7491.group_7980.group_1068	0	0	0	-0.10453854317170382	0
group_7554.group_3597.group_8049	0	0	0.0053489633913441186	0	0
group_7555.group_6790.group_8418	0	0.023064753880742538	0	0	0
group_7555.group_8029.group_5493	0	0.023055624885082907	0	0	0
group_7570.group_8379.group_4040	9.616318287051013e-4	0	0	0	0
group_7570.group_8379.group_6334	8.923660338288252e-4	0	0	0	0
group_7594.group_8473.group_8161	0	0	0.03732260593248908	0	0
group_7594.group_8473.group_8492	0	0	0	0	0.050346969573944945
group_7616.group_8371.group_8483	-0.01122767260786748	0	0.06659396627118709	0	0.031018108746149655
group_7620.group_8190.group_8244	0.025574413091612673	0	0	0	0
group_7636.group_8348.group_7885	0	0	0	0.010924592410023902	0
group_7690.group_4095.group_8388	7.107015608882182e-4	0	0	0	0
group_7693.group_7359.group_8102	0	0	0.021149807368319565	0	0
group_7699.group_8377.group_8461	0	0.0018440477016388446	-0.10224283639363921	0	0
group_771.group_2446.group_8320	-0.036414173505209674	0	0.08707036826970692	0	0.06443212785508758
group_7713.group_8405.group_483	0.0064511804414815	0	0	0	0
group_7717.group_8493.group_7989	7.823682875844013e-4	0	0	0	0
group_7728.group_7698.group_7803	0	0	0	0.04666560049640751	0
group_7751.group_7177.group_7928	0	0.03267714202664147	0	0	0
group_7757.group_8307.group_6107	0.0063346144614038775	0	0	0	0
group_7757.group_8307.group_7521	0	0	0	0	0.005641906124403086
group_777.group_2193.group_4143	0	0	0	0.03137038246680976	0
group_7775.group_7434.group_8494	0	0.01888239045241644	0	0	0
group_7778.group_6053.group_7779	-0.027695039444295935	0	0	0	0.13976423128457682
group_7778.group_8404.group_5295	0	0	0	0	0.020044699357901843
group_7778.group_8404.group_7431	0	0	0	0	0.012774594396649295
group_7798.group_5562.group_8468	0	0	0	0	0.05272901572764927
group_7810.group_6870.group_7834	0	-0.03755159464036521	0	0	0
group_7878.group_6768.group_8469	0	0	0	0.017768091015640572	0
group_7881.group_8438.group_533	0	0	-0.010068924657662036	0.0405811544119158	0
group_7885.group_8348.group_8415	0	0	0	0.010900762318102913	0
group_7901.group_8068.group_3958	0.009913959179889771	0	0	0	0
group_7916.group_6991.group_8494	0	0	0	0.036839601177883326	0
group_7927.group_8434.group_5202	-7.049734221665246e-4	0	0	0	0
group_796.group_2686.group_8304	7.770088469856591e-4	0	0	0	0
group_796.group_8491.group_6741	7.73135418592914e-4	0	0	0	0
group_796.group_8491.group_8478	7.67842216486572e-4	0	0	0	0
group_7971.group_8117.group_8086	0	0	0	0	0.05170150952217928
group_7971.group_8117.group_8181	0	0	0.07721527033081542	0	0
group_8000.group_7349.group_8209	7.598755643051344e-4	0	0	0	0
group_8010.group_8194.group_8209	0	0	0.041019648891186505	-0.007734185268664284	0.005779750620068887
group_8013.group_7441.group_8014	0	0	0.003976300454762358	0	0
group_8013.group_8086.group_8117	0	0	0	0	0.05163914997319177
group_8013.group_8181.group_8117	0	0	0.008008798290269493	0	0
group_8036.group_8463.group_8464	0	0	0.04928907088776335	0	0
group_8053.group_8236.group_8367	0	1.6457168251538684e-4	0	0	0
group_8067.group_8470.group_4616	0	0	0	0.009520851209987167	0
group_8068.group_3958.group_8394	0.00994362292467886	0	0	0	0
group_8087.group_8102.group_7359	0	0	0.021168255771849543	0	0
group_8134.group_8159.group_8383	0	0	0	0.014037406089805119	0
group_8134.group_8160.group_8203	0	0	0	0.013973592692660545	0
group_8158.group_7729.group_8326	0.09957559369581842	0	0	0	0
group_8159.group_8134.group_8160	0	0	0	0.01390476832167065	0
group_8183.group_5874.group_8254	0	0	0.018433043915325603	0	0
group_8191.group_8197.group_3557	0	0	0.07195836006988732	0	0.0190771090701111
group_8194.group_8209.group_7348	0	0	0.07196224667658205	0	0.01915771329910424
group_8211.group_8454.group_3086	0.09716715803144892	0	0	0	0
group_8216.group_8242.group_7428	0	0.044821868834614115	0	0	0
group_8233.group_8484.group_8493	0	0.004764786515868543	0	0	0
group_8236.group_8367.group_8413	0	1.2116426543636822e-4	0	0	0
group_8243.group_6709.group_8373	-0.00495924352683669	0	0	0	0
group_8243.group_8484.group_7989	8.479853763086796e-4	0	0	0	0
group_8251.group_8478.group_8492	0	0	0.08632641859391327	0	0
group_83.group_88.group_4458	0	0.0021246454847576087	0.004040940850005903	0	-0.01500337586653324
group_8307.group_8335.group_6348	0	0	0	0.09263921803550924	0
group_8308.group_8309.group_5074	0	0	0.015373633262742046	0	0
group_832.group_5069.group_5922	0	0.009393896984412608	0	0	0
group_8320.group_8237.group_8372	0	0	0.04284958582855188	0	0
group_8327.group_8355.group_6973	0	0.013689555138055504	0	0	0
group_8327.group_8413.group_6974	0	0	0.011409648690507727	0	0
group_8344.group_8482.group_8389	0	0.04441307879920989	0	0	0
group_8355.group_6973.group_8410	0	0.013803954712535928	0	0	0
group_8366.group_8489.group_7811	0	-0.006478658545527127	0	0	0
group_8367.group_8413.group_8401	0	1.1288800742484045e-4	0	0	0
group_8385.group_8348.group_8440	0.02552829791701173	0	0	0	0
group_8400.group_8401.group_8413	0	1.0775684751446642e-4	0	0	0
group_8411.group_6282.group_8479	0	0	0	0.01383768806488261	0
group_8478.group_8492.group_6338	0	0	0.014737194723884711	0	0
group_8484.group_8493.group_6771	0	0	0.0020358627190370134	0	0
group_855.group_8327.group_8413	0	0	0.011476868638657706	0	0
group_860.group_120.group_8002	0	0	0	0	0.05241211725758815
group_8644.group_8638.group_8639	7.571473918474641e-4	0	0	0	0
group_8645.group_8658.group_8639	7.032518992629579e-4	0	0	0	0
group_8651.group_8655.group_8641	6.732868154351477e-4	0	0	0	0
group_8653.group_8662.group_8651	0	0	0.08915279760574901	0	0
group_8654.group_8662.group_8651	0	0	0	0	0.10658060043296352
group_8657.group_8641.group_8655	6.576434731157374e-4	0	0	0	0
group_8657.group_8644.group_8638	6.484577620496759e-4	0	0	0	0
group_8658.group_8639.group_8638	0.05620523291858777	0	0	0	0
group_867.group_825.group_7179	0	-0.01598724084593013	0	0.010992380575326099	0
group_895.group_3839.group_3854	0	0.009449919169232742	0	0	0
group_895.group_3839.group_579	0	0.0010918602599985134	0	0	0
group_908.group_538.group_5380	0	0.005836813079214427	0	0	0
group_918.group_1120.group_7224	0	0.03870528039888829	0	0	0
group_941.group_4864.group_886	-0.024791465353390316	0	0	0	0
group_973.group_1010.group_4826	0	0.05313189394464617	0	0	0
group_973.group_1010.group_4935	0	-0.053079157379707996	0	0	0
