Variable	PEN	PEN_TMD	TMD_MAC_PEN	TMD_PEN	TMD_PEN_MAC
fig.623.1442.peg.4855	0	0	5.70024350553572e-4	0	0
fig.623.1443.peg.4185	-0.09404015449419426	0.005018530198172506	0	0	0
fig.623.1443.peg.4756	0	0	0	0.03862311180239363	0
fig.623.1445.peg.302	0	0.007987634101948613	0	0	0
fig.623.1445.peg.4126	0	0.007920971777372846	0	0	0
fig.623.1445.peg.4651	0	0.007852911799943279	0	0	0
fig.623.1454.peg.410	0	0.06871988050365699	0	0	0
fig.623.1454.peg.4124	0	0.06929020688247395	0	0	0
fig.623.1456.peg.1987	0	0.03687612644346887	0	0	0
fig.623.1456.peg.2657	0	0.036652316580932376	0	0	0
fig.623.1456.peg.4596	0	0.03637445829220389	0	0	0
fig.623.1675.peg.4505	0	0	0.05158070830462855	0	0
fig.623.1675.peg.4507	0	0	0.051808577911021364	0	0
fig.623.1709.peg.4449	0	0	0	0	0.053706592165287365
fig.623.1716.peg.855	0	0.013525094118258838	0	0	0
fig.623.1769.peg.910	0	0	0.2625361102239235	0	0
fig.623.1786.peg.1812	0	0	0	-0.019909370120137646	0
fig.623.1816.peg.4538	0	0	0	0	0.04621230190927475
fig.623.1825.peg.1566	0	0	0	0	0.058254459155231364
fig.623.1825.peg.4234	0	0	0	0	0.05857748633426929
fig.623.1825.peg.4235	0	0	0	0	0.05826433063430462
fig.623.1825.peg.4236	0	0	0	0	0.057717819680655036
fig.623.1825.peg.549	0	0	0	0	0.05712042124657547
fig.623.1825.peg.764	0	0	0	0	0.056514487071154605
fig.623.2651.peg.2220	0	0.0021288524589613083	0	0	0
fig.623.2651.peg.2401	0	0	0	0.005957879292229832	0
fig.623.2651.peg.4498	0	2.604270869555679e-4	0	0	0
fig.623.2651.peg.536	0	0.2753757578345152	0	0	0
fig.623.2653.peg.4667	0	0	0.04083590806545397	0	0
fig.623.2654.peg.1954	0	0	0	0	-0.04202032569887063
fig.623.2655.peg.1243	0	0	0.029245589896412207	0	0.06568393841062917
fig.623.305.peg.4600	0.014235074168583212	0	0	0	0
fig.623.305.peg.4827	0	0	0	0	0.1388068940789271
fig.623.305.peg.5155	0	0	0	0.006341020723635092	0
fig.623.305.peg.5365	0	0	0	-0.006766616352069905	0
fig.623.305.peg.592	0.002468372465858757	0	0	0	0
fig.623.306.peg.1080	0	7.14810578061972e-4	0	0	0
fig.623.306.peg.2548	0	0	0.01676821304806733	-0.006457958991805178	0
fig.623.306.peg.2561	0	0	0.0336498541465982	0	0
fig.623.306.peg.2563	0	0	0.003564098701267736	0	0
fig.623.306.peg.3156	0	-0.007839402874928205	0	0.013380289104067708	0
fig.623.307.peg.3299	0	0	0.017228187844802158	-0.006633908004360743	0
fig.623.307.peg.3300	0	0	0.017202507460932225	-0.006773587071775373	0
fig.623.307.peg.4532	0.002353263069012912	0	0	0	0
fig.623.307.peg.5185	0.0022588523148706877	0	0	0	0
